project_key,project_code,project_name,project_start_date,project_end_date,type_of_project,project_status,reporter_employee_id,approver_employee_id,client_id,tech_coe,proposition_coe,is_active_version,date_source,extended_end_date,extended_end_status,cluster_number
6ec70491d7082375df599df6b9d6a0b75e6fc3fd862fc2215ba105deb3fdbe37,JAG_011,Cinven - Project Javelin - Project Javelin (MC/MS/CF/SM),2024-04-10,2024-08-09,Client Project,COMPLETE,JMG159,JMD135,AC01872E-7DDC-4613-9962-C52DCBECDDF6,,Exit Support,1,given,,,3.0
4a2cdc388c3df5a0a8d06c17864c0e476d4bb40bbf153567a9e5cc280a42982b,JAG_008,Recurring Rev Refresh Improvements,2023-01-03,2023-01-27,Client Project,COMPLETE,JMG44,JMG44,AC01872E-7DDC-4613-9962-C52DCBECDDF6,,,1,given,,,3.0
780df52358b1965bb8949927463558f08af10e0d1fe180a2c81a1e8afa80be6e,BRT_001,Alpine Investors - Alpine Holiday Design & Discovery,2026-04-06,2026-05-01,Client Project,COMPLETE,JMG159,JMD116,D84AEBAB-0940-4FFB-A788-B99D9BF9C126,Data Engineering,Data Advisory,1,given,2026-05-08,,3.0
c0c534894a26d1194f460dc0418e7c33635088c04c58dcd66ff94b2782ae46fc,TAA_002,TAA_001 Chaos analysis support,2025-03-24,2025-04-18,Client Project,COMPLETE,JMG73,JMG73,B7C00337-0573-4623-8D79-2331587B7EE8,Consulting,Core Reporting,1,given,,,1.0
55802a939f221787b26976a4e12b6d14c2a3135f980df45c6cdf1e826b150871,JMG_062,Operations- Data Warehouse,2022-03-14,2022-04-22,Internal Project,COMPLETE,JMD1,JMD8,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
02fbf37a0272dca538fdcb973e76a7f7fc1a8b85b99689205b5e4c17ec60e733,WIT_006,Phase 3 Exit Support,2023-04-03,2023-07-28,Client Project,COMPLETE,JMG49,JMG49,BD5939CE-0970-4DB4-98B7-BF77E8588207,,,1,given,,,2.0
a9db243bd4905393ba0d5e0132e74ad272aa6f585d5c18af06137ad5163f835c,LOW_004,Perwyn - Lowe Rental - Cost Cube (Sprint 6) TP/MB/KM,2024-01-05,2024-03-07,Client Project,COMPLETE,JMG51,JMD118,5B2E59CB-5FFE-4024-A372-A4600861A984,,Exit Support,1,given,,,1.0
89f57f17f023ecd2a830412556b969abfc2d0f6872b6359b0046438c71232321,TBL_003,Project Value Analysis,2022-04-14,2022-05-06,Client Project,COMPLETE,JML-024,JML-024,7380B4D8-1B2D-4F08-A018-B0896FD20ED4,,,1,given,,,1.0
72c7efc923dedf25d74bf54cc8e604bf2800e21a7b965741ddbbfd3d13fbe66c,PSC_006,Sussex MHIS,2020-09-06,2020-10-30,Client Project,COMPLETE,JML-005,JML-005,88B6B8E6-EF36-4337-80D6-8986EB36FAC7,,,1,given,,,2.0
ecc3fd5b6f3381da72f91f00d985990e6d0e3f447d6bb5bb75af4e0e4815430f,BEL_001,BELECTRIC Canada,2019-02-18,2019-04-12,Client Project,COMPLETE,JML-014,JML-014,5670837E-1957-45F9-AFC7-B5B952DF752A,,,1,given,,,
637116e60b9c4b5c14e84c44944b4aec952b065dbd62b0abc38340b01a359a3f,THP_001,EQT - Thinkproject - ARR cube build (JT/TB),2025-06-09,2025-11-30,Client Project,ACTIVE,JMG149,JMD267,41203525-5637-44BD-91F2-F2DE5B06A80D,BI and Reporting,Core Reporting,1,given,2026-09-30,,1.0
7dfdd209427619c93afbd5da541f87176ecca3494bd9d7d8a09b26bd4ba1aa1f,PTZ_017,Partnerize - AKKR - Partner Cube Analytics,2026-05-18,2026-06-01,Client Project,PROPOSE,JMG134,JMG134,6DAE2A80-0E2E-40D9-A19E-0C34F59EDF1D,BI and Reporting,Value Creation,1,given,2026-08-28,,2.0
d734b1c9c70e84a231f700c134fbc4a5239f442e0e2881859d74fa3a970deff9,AMR_002,Soundcore Capital - American Restoration - End-to-end data cube build (MB/RC/KO),2023-12-11,2024-02-23,Client Project,COMPLETE,JMG52,JMD126,B5B0C7D9-95BB-4C90-B869-E0AA700918F9,,Exit Support,1,given,,,3.0
aeede428e7bf01d98634d250b3333a2e3e72af57fee84ab6c3b15c0835d064e6,TBP_001,Canopius Analyst Support,2021-02-07,2021-03-19,Client Project,COMPLETE,JMG15,JMG15,2FBD753A-06DB-49B2-9225-114B4B163FC3,,,1,given,,,
a0fbf124f5e60fade360ba8a0f934685d2c9bea0c2b4eca54120a75b529e9af3,BAK_005,H&F - Baker Tilly - Reporting Data Strategy & Design For Critical Reporting (incremental value) (JT / AB / YS),2026-04-27,2026-06-08,Client Project,COMPLETE,JMG100,JMD42,0F65D3C5-AAD3-497E-B3BA-5A6D8D64BCD1,Consulting,Data Advisory,1,given,2026-06-19,,1.0
0a3e0a5d86934472bbd552f72f13def3c0b200de7fd6038503bd3802a21ea5a9,CIP_003,Insight - CivicPlus - Dbt Migration (TW/EF/VK/VC),2025-05-19,2025-08-08,Client Project,COMPLETE,JMG107,JMD5,951EF888-BA80-447A-8646-69007C340272,Data Engineering;Full Stack Engineering,Core Reporting,1,given,,,3.0
09f4a28f897c2501e391f3bf1fc072d206223b65cc65dab9422ddbb67ac3e81e,ECS_002,Data Engineering support,2023-03-15,2023-07-31,Client Project,COMPLETE,JMG52,JMD42,24D10D6E-AEC1-4B92-8D43-1410BFBEC48A,,,1,given,,,1.0
44a1e7ac51031fd9676bf15a2eefa925450aa10eb26bb5e56456c08c7113c9bc,PTV_001,Bridgepoint - PTV Group - Tactical Data Squad - Phase 1 (TW/CD),2024-02-05,2024-04-24,Client Project,COMPLETE,JMG114,JMD152,63924AEF-725E-46EA-A913-031437D297C5,,Core Reporting,1,given,,,4.0
9a217ca828a4fa95b373e62d6f5c86216f6aff89b3978c2fc6e862231a2eb175,OHO_005,JUMiNGO - Power BI Training,2025-08-04,2025-08-17,Client Project,COMPLETE,JMG239,JMD31,F8AC2C91-E710-4AD2-85C6-C8A1F6673844,BI and Reporting,Managed Services,1,given,,,1.0
1a23bf9737bba16bcd3fc4668a8cedad6dedab506abc60f65fd2840df06c9c10,CHV_004,Triton - Chevron TM - DWH Managed Service (SS/PG),2024-03-10,2026-08-31,Managed Services,ACTIVE,JMG87,JMD144,783F433D-70FA-417F-AA42-8D5833AED390,TechOps and Automation,Managed Services,1,given,,,4.0
058ffbb69a903ac3d7d6d2c7f41756c91efd3f4af888fbc8308ac434179cb5db,EMC_002,TV data stitching - EM,2019-07-08,2019-08-30,Client Project,COMPLETE,JMG10,JMG10,DE9E676D-60E7-43BB-9B1F-648F8D027665,,,1,given,,,
07cf3b47ae1cafd78bd5806273069ff4b782874a943af57755b623b5be6b51f0,MCL_013,MyConsole Impact,2020-11-30,2021-01-21,Client Project,COMPLETE,JMD97,JMD97,637B410A-A9BA-45E3-A0AC-45FE639485EA,,,1,given,,,4.0
e8d3e1a76f4d53dcc48d10cc1a1242d17533db170282069a084100c2ddb6855f,PHN_002,Oakley Cap - Phenna - MVP Customer Reporting (JT / TB / AB / SL),2026-01-26,2026-05-11,Client Project,COMPLETE,JMG98,JMD435,292F23F2-DBB2-4181-B2D7-57D6C405416E,Data Engineering;BI and Reporting,Core Reporting,1,given,,,1.0
ac062c47318d4f96450401784ebf766a65dc46b5237dad8a0ec4481314e1cb3d,URB_009,Guna Intl - Urban SDK - QA Phase 9 (AG),2024-07-08,2024-10-07,Client Project,COMPLETE,JMD16,JMD165,537AE83E-2265-47B9-80F8-98900B13B716,QA,Managed Services,1,given,,,2.0
394bbb334d2533b3465c84e54da9bc9c8784952d01495724843ffb9568d67d1c,JMG_083,Sales- Project Dop phase 2- breaking into Pharma,2022-05-02,2022-06-10,Internal Project,COMPLETE,JMG42,JMG42,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
47d230bcc51a4c19ac145d8a55b93b83d88433da33a730f528fe58410b2f9cb9,JMG_214,Data Science - RetensionFlow,2024-08-01,2024-12-31,Internal Project,COMPLETE,JMD94,JMD112,45AC9AD7-51C9-4C2D-AB89-ADEA174B2771,,,1,given,,,
fba02ec657b32b88fe47e69fb8abded394f05df9d12c99b21537c982e1dfc997,SUE_002,ICG - SEG - Phase 1 Reporting Implementation,2025-09-15,2026-03-01,Client Project,COMPLETE,JMG107,JMD82,62371637-05E9-499E-8480-46755837F85F,Data Engineering,Core Reporting,1,given,2026-04-11,,2.0
7830d9738446980b591b6d6533addb952a85c50140783dda5a0db9595d4b6a66,JMG_105,Marketing- New Branding- Consolidate and Support,2022-07-04,2022-08-12,Internal Project,COMPLETE,JMG15,JMG15,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
ca8dfb5296bbd7214b2d039eb67b7f92a3fe151ed5e3e0910c3511828481fecd,GLS_006,Levine Leichtman Capital Partners - GLAS - DTaaS (MC / KO / SS),2024-09-09,2024-11-03,Client Project,CLOSED,JMG72,JMD19,16BA707B-C0A5-43B3-8F7F-4D0E13213915,Analytical Engineering;Data Engineering;UI/UX,Managed Services,1,given,,,4.0
2042b9f6d3688849905ac2170e3d49c1ce547b904e376ac4b88ea3b46d4d0dfa,CAP_001,Capgemini Sales Assessments,2019-06-11,2019-07-31,Client Project,COMPLETE,JMG42,JMG42,A238B898-A6F5-4C13-BB67-5BACAA99F9A3,,,1,given,,,
05f7d4e6e1b0cf0b5e25a01a45ad61cdc8d1eb7daf3cd6f033daad751277e4b4,TSS_006,LLCP - TSS - POC Extension,2025-07-20,2025-08-07,Client Project,COMPLETE,JMG114,JMG114,7C9941A6-875B-41EB-927F-F62312A06059,Data Engineering;BI and Reporting,Core Reporting,1,given,,,4.0
40db84c3c7fc6dd6273c0263ae467dc8d45b5d3961c07670eed1af4fbae0f2ae,ALM_008,Apax - Alcumus - Customer Sentiment Tool Enablement (ALM_009),2025-09-22,2025-10-12,Client Project,CLOSED,JMG117,JMD402,7F3D6169-7593-427C-AEB3-F0F6C253DA67,,Value Creation,1,given,,,4.0
0c1f6980002e749a4896f4a5df50b90f6c05c478143c8a611af3d4d9f70a3640,MSG_022,Perwyn - Miss Group - ARMA Support,2025-02-24,2025-03-02,Client Project,COMPLETE,JMG161,JMD94,2D143C29-D66C-4CD2-BB0D-1800CC18F116,Data Engineering,Core Reporting,1,given,,,1.0
693151c021f017d96bd09e097e1c02e35b5601ee4cba85fe36ea1483125c159d,RDG_003,Horizon - Ridge - Phase 2a - BI Team Support,2025-08-25,2025-09-19,Client Project,COMPLETE,JMG97,JMD180,C61666D9-4AB2-4623-95E1-E828C5352219,BI and Reporting,Core Reporting,1,given,,,4.0
fe9494236397ed37035743daf18c8f7c9f90297df4cb79c2242ed1f6c2890ff1,SLC_007,Ziply Fiber Analysis,2023-03-13,2023-03-24,Client Project,COMPLETE,JMG72,JMG72,FD167415-3377-4EC5-A564-654340D84674,,,1,given,,,3.0
226c699eeb2e9517f116831c12505f4117e9675cbb5ab8ca3f94c84899bce682,SHK_003,Shackleton Advisors - Phase 3 (Delivery),2025-02-17,2025-05-16,Client Project,COMPLETE,JMG122,JMD370,2388CF8B-3F81-4137-818A-54C9284CC92E,BI and Reporting;Data Engineering,Core Reporting,1,given,,,2.0
6ec4cc9b5917df40152d280eb1a3963d05f24cffdb123225ca68b4c0d1d8e578,BRH_001,Hg - Bright - Invoice Data Clean-up,2023-04-24,2023-05-26,Client Project,COMPLETE,JMG29,JMG29,19F9264F-BD3C-4720-A8B3-BBEF13E4AC63,,,1,given,,,1.0
4abb4b35855f79f8b899f9f4b56bbd468faf2899683f28be90a0e157c8ec133a,RAM_001,ESG Reporting,2022-06-13,2022-07-22,Client Project,COMPLETE,JMG56,JMG56,BEF5286C-C5A6-4DFF-8C2C-BF6213D35C48,,,1,given,,,
65eee433614ca3bd4f45686a27f6ecf589cdd18831453604be5599e6f4943b6e,LSE_002,In-Source People Analytics Jul-Aug22,2022-07-01,2022-09-02,Client Project,COMPLETE,JMG42,JMG42,31522699-7FAB-45EC-A1E9-0FFD76C2243F,,,1,given,,,2.0
4cff7d897e3b51309cb68466237ecd18d85a8d818097d4ab2ff4d3af4b75533f,JMG_128,Client project feedback,2022-09-12,2022-12-02,Internal Project,COMPLETE,JMG22,JMG22,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
cff46684188db7abdbddf9ec075fed85800d2ab25f240e3b572e93958340697b,VTR_001,Vitruvian - Civitatis - PoC,2024-04-08,2024-05-03,Client Project,COMPLETE,JMG207,JMD141,ABB0A2B2-72FB-4E87-94F2-1E94882D38A3,Data Science,Value Creation,1,given,,,1.0
ec3be09e36b9ef80336cbcea71c436c36bdcba3c8244fbdceb51cd5adf1f646c,PMR_003,Data Driven Origination,2022-04-25,2022-07-01,Client Project,COMPLETE,JMG22,JMD41,5DE4495A-84E3-4D46-83C4-6CA90A048F32,,,1,given,,,3.0
097a2c7e6ad58e8ef212bb66b0aed8a7b5863e7da745108fb188f07831bda1ae,JER_001,Jersey Electricity - Solar Strategy,2019-05-06,2019-07-19,Client Project,COMPLETE,JML-014,,E116A4D7-F120-4A1C-AF1D-B8D2A76DF2C4,,,1,given,,,
924b830176a07272a1e5cebeaebb379728797cff310c61620eacb7d031994a93,AMN_003,Cinven - Accumin - Group-wide Reporting - Phase 3,2026-01-19,2026-04-13,Client Project,COMPLETE,JMG206,JMD8,39A852E2-9E69-488B-A52F-A42968DF52CF,Data Engineering;BI and Reporting,Core Reporting,1,given,,,2.0
d5427f79016415f94fb3a7bd96fcb8114aeb93ad8e2ec2b1aff7e4c14e0d313c,GLS_002,Levine Leichtman Capital Partners - GLAS - Support Growth & Exit Phase 2,2024-01-22,2024-06-16,Client Project,COMPLETE,JMG64,JMD256,16BA707B-C0A5-43B3-8F7F-4D0E13213915,,Exit Support,1,given,,,4.0
85beb94d46a214563652be1dba215fda864e23dbd1a1ba5bc52b609f08947e4c,JMG_072,Sustainability- External facing material,2022-03-14,2022-04-22,Internal Project,COMPLETE,JMG29,JMG29,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
1926e21c3c3d4ce40f4f3789dce8da3ff8871c7c00a2435c12e05cfdb4126dff,PMG_001,LLCP - Prime Global - Tactical Support (HT/OMC),2025-04-07,2025-07-07,Client Project,COMPLETE,JMG313,JMD12,39DD5FA7-614D-438A-9F3E-FCA02F113EE5,BI and Reporting;Consulting,Core Reporting,1,given,,,4.0
f36390edf38a52ee32ff7a17356d402b925392a64a4efc5540060f28efa8c656,JMG_021,CDM: Analytics Solutions,2020-01-01,2022-12-31,Internal Project,COMPLETE,JMD162,JMD98,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
0c61b7d54503429471256a6f3b0eae97bc8110e40ef3b7ee6358a8e30b27173b,IGN_003,Ignite Hubs Pro Bono - Student Lifecycle Dashboard,2023-06-05,2023-06-23,Client Project,COMPLETE,JMG64,JMD162,2627D3C4-43D0-4A0F-80ED-37472149D96A,,,1,given,,,1.0
5f35a62dcb0b370e69979dfd6d6c46807531f7d3929a66ebee7e628bd93634b8,BNC_001,Omers - Bionic - Value Creation D&D,2026-05-25,2026-06-22,Client Project,COMPLETE,JMG225,JMG225,5AAF04EE-636E-40DB-9611-74EF371B645C,Data Science & ML,Value Creation,1,given,2026-07-03,,1.0
ffa1e0eb0691809cf5b5f1a8f652ebe401c21abe502376ae872fd82754d52c58,UPR_002,UpReach Maintenance,2021-01-01,2023-06-30,Client Project,COMPLETE,JMD7,JMD56,34DF2ADE-5CD1-46CD-8387-6B2C0F3FEBA5,,,1,given,,,1.0
6bcc0e5d89b859dcc11b5f87d06e9d009f92eeac1d09e5f6ee1ec7511ba55e8e,GLG_002,Glory Global Services Transformation,2019-08-19,2019-12-31,Client Project,COMPLETE,JMG42,,E5D86489-B7DA-46C0-AF7D-34143CA229A2,,,1,given,,,
a7f300bd5000bf1aa3719c27dabf7158c2a73018102d869902c0260424070f1e,ESP_001,Espria - core reporting,2025-03-17,2025-06-13,Client Project,COMPLETE,JMG159,JMD376,EA81D7E6-B8EC-4B11-B577-7994C685248B,Data Engineering,Core Reporting,1,given,,,2.0
22b2baac71d7ba5fff65a18dee7727e4fcfe44148a58ac0b83a41611e8e5d745,JMG_038,JIN-Reports,2020-05-27,2021-12-31,Internal Project,COMPLETE,JMD97,JMD97,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
8e57e2fb556679ce87d0b4ecdaf1c57887d3fdb967b54dfdde0fe99044685510,JMG_174,Internal Pricing,2023-09-28,2024-01-26,Internal Project,COMPLETE,JMG186,JMG186,45AC9AD7-51C9-4C2D-AB89-ADEA174B2771,,,1,given,,,
9b6e08350fd6c655ef75847a17360ec6b01b662abea83eba2980a270ee52c801,ASD_002,Pareto enhancements,2022-11-21,2022-11-25,Client Project,COMPLETE,JMG69,JMG69,2DA24903-AD0A-4349-AE06-1F79E0AAC484,,,1,given,,,1.0
abe9a4011197eca1902c8ffb3ad48c7446812266953722a710a8e56cb49dd905,JMG_017,JIN 2.3 Support,2019-02-04,2022-12-31,Internal Project,COMPLETE,JMD160,JMD160,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
68279d8a5b2bc06734aa5a6ae139d23aa5d9fa5a5b9df04f52f0f224dbd888e3,NZO_003,NetZero Group - July Refresh,2026-07-06,2026-08-03,Client Project,DEAL WON,JMG398,JMD223,EF39E392-4DEF-4ADC-B095-2E495BB0ED5C,BI and Reporting,Exit Support,1,given,2026-08-14,,2.0
23c8197a744662f9661738460d8b191f91f458c5ee51ab245832604904e3f589,MKC_001,Cabot Square Capital - MKC Wealth - D&D,2025-10-20,2025-11-16,Client Project,CLOSED,JMG157,JMG157,9FC44AE6-1610-43B4-9322-0164F6439140,BI and Reporting,Core Reporting,1,given,,,2.0
f4d88a2aacfab859501c88521b3116b46d73e83c605e10eeb43f8c6697f26844,JMG_009,JIN Mobile App,2019-02-01,2019-04-30,Internal Project,COMPLETE,JMD11,JMD11,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
3301e9d218967bc5be8181aec7713c724a09bb66f2082ce97d586861ca1ac013,IRI_015,Hg Capital - IRIS - Customer matching DD (TB/CD),2024-09-19,2024-09-23,Client Project,COMPLETE,JMG69,JMG225,C8496A79-EC52-4B84-875C-972B867B5CA6,,Due Diligence,1,given,,,1.0
6f100783ea146326e9f8c34478770a6fda8ff357d64442e3f0b04ed7fc871aae,ACU_002,Permira - Acuity - DWH Build,2023-12-11,2024-01-05,Client Project,COMPLETE,JMG59,JMD141,49797433-5344-45D7-8831-983A56B88995,,Core Reporting,1,given,,,1.0
01736485e3990decaa075768d853ffad2aafdd5479e97b364b7aa26a9b9b05e6,PFG_002,PER_003,2022-09-26,2022-09-30,Client Project,COMPLETE,JMG52,JMG52,7FD76730-2ADC-4C30-BA25-06459E759DB6,,,1,given,,,2.0
4c064d1a7adaacd484175d8079834b12f1f64a14bd5a38a72b819e6ba5b69ba5,HGC_008,Project Tribe,2021-03-01,2022-09-08,Client Project,COMPLETE,JMG29,JMG29,EE649EF4-C803-4F9C-A7AA-110D5BBB256E,,,1,given,,,1.0
f72f5f5bce5bf9362e913db5287eaea0b6ead67ce0771066b3c2ddef191d27f2,IMA_006,PSG - Imaweb - Power BI Adjustment (MH/JT),2023-08-07,2024-01-26,Client Project,COMPLETE,JMG56,JMD93,6094CAB1-A9AE-4B8D-9A6A-C2E0B73FAF16,,Core Reporting,1,given,,,1.0
63feda23cb271bf753fc21d0421f4c5b65a1bb6935606f74f0441db9fc632de2,JMG_045,ZOHO Creator POC,2021-02-01,2021-04-30,Internal Project,COMPLETE,JMD160,JML56,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
e4be875814e435a6187d970ec69fd26dc173a28666a5ed2285b58e91b43f436e,RMC_001,Duplicate site & enhancements,2021-09-16,2022-12-31,Client Project,COMPLETE,JMD160,JMD160,B53F23DB-A3CF-4645-A6A7-30A1BDB67517,,,1,given,,,2.0
2304d2c00cbd55f8b14c2351594dd56565746e1fe65d9c8e7071638654249beb,CIT_002,Sales Headroom Analysis,2020-02-04,2020-02-18,Client Project,COMPLETE,JMG29,JMG29,766C0C98-E15A-4D17-ACD0-01447E03F822,,,1,given,,,1.0
4e6a6c3614ad25dc8a95985cb33cbcf4ac7e692faa629f2488a74bb2f5acbcd6,JMG_047,People- London resourcing tool build,2022-03-14,2022-04-22,Internal Project,COMPLETE,JMG15,JMG15,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
c425f515546b244c434fdd8cec78c0bc5b41df3a6e13cfab614ff69613dc9576,WPT_002,Deal Tracking App development - Phase1,2022-12-19,2023-03-24,Client Project,COMPLETE,JMD162,JMD5,EE58669B-ACBC-448F-A34D-650D2BA024C1,,,1,given,,,2.0
1ff769fec603bde171a2a4564132bde9f3ef5bf2d75df0933d10e24dddc9fe25,TSS_002,Levine Leichtman - TSS - Full Customer Cube Build,2025-09-22,2025-12-12,Client Project,COMPLETE,JMG114,JMD243,7C9941A6-875B-41EB-927F-F62312A06059,Data Engineering;BI and Reporting,Core Reporting,1,given,2026-04-08,,4.0
11db1b5fe58e66531f1426bbebfb1c4a65cc12f5f6dfa20f75ed902420cd73dd,CLN_024,MDM Support - Data Migration,2023-03-13,2023-05-31,Client Project,COMPLETE,JMG105,JMG105,CBE4E752-7D89-485F-8768-BE5DBF9C1F6C,,,1,given,,,4.0
f4cb5f26e67d0e184b9a32168269453dda1fece651c03708b8d18f35fee28507,RIT_002,Insight Partners - Rithum - Phase 2 ARR Expansion (TW/RC),2024-08-14,2024-12-13,Client Project,COMPLETE,JMG44,JMD370,5AD60E58-D7A2-4AF5-8DA0-251C77DF4432,Analytical Engineering,Core Reporting,1,given,,,3.0
d9f0067859b227ffe6e1e5f9001c4e046659af35ddf91b3d3107d4b2aaa3c96d,AAH_002,Aurelius - AAH - Pricing Discovery,2025-04-07,2025-05-07,Client Project,COMPLETE,JMG217,JMG302,7E945F5F-92AE-4116-AB85-7753C8B65051,Data Science & ML,Value Creation,1,given,,,1.0
11f2a7fd3a2b9b6ced57916ce797e00ebbaa31cf8825feb1dea01611d7c01697,LGC_003,CDx Phase II - Customer & Salesforce,2020-11-22,2020-12-31,Client Project,COMPLETE,JML-005,JML-005,AF08DE99-873B-4EF4-8D4A-50CFCEF39CBA,,,1,given,,,
0acc3428d79dbe2d1e8a22a6548bac9074e6f505d81f5424c0403cb365ab9d8d,KLN_001,Financial Modelling,2022-12-19,2022-12-23,Client Project,COMPLETE,JMG59,JMG59,FC7EC06E-8850-4E8B-BCC5-BA5EDD088BA1,,,1,given,,,4.0
6ff094e166c58a4cbacd2ad83264db68cbc8ff61b81c89415aaf5decd366d376,PEN_005,Pension Bee - Virtual Dev Support,2019-04-16,2019-05-24,Client Project,COMPLETE,JMD11,JMD11,1E971694-A819-4360-8CD2-44D47B1167F5,,,1,given,,,
6ee0b8d792fa87167cd54c1531d7c443dd9c75ef3db93c84b06db9e2292fef51,TNM_001,Horizon - Turnmill - Data Cube (MCo/PG/EF),2024-08-21,2024-10-11,Client Project,COMPLETE,JMG188,JMD256,268F8F25-FFFF-4AA8-B7CF-F6A9D40FEAAA,Data Engineering,Core Reporting,1,given,,,4.0
fa62b4ecd244be2812d8b50e7ebfdf7e6b927730a4957737186a54088f1fc0b8,CNC_017,Cinch,2022-09-01,2022-12-31,Client Project,COMPLETE,JMD162,JMD41,E6ED099A-E034-473D-A237-92B0C8A6EADF,,,1,given,,,4.0
c8c60f1ce7185f45020e69d4627f2436b6ff4fed320042e5a8170b7d6920d473,KEY_002,CBPE - The Key - CRO Workshop Art of the Possible,2025-02-24,2025-03-16,Client Project,COMPLETE,JMG300,JMG72,37FD4DCB-19C4-4FEC-AA44-C758C22C5BBA,Consulting,Data Advisory,1,given,,,2.0
febf17fdd8c75d073cc2a7a485284368529ad6751f4f1e89880064c4370e10cf,FFN_002,August - Family First Nurseries  - Build,2026-03-30,2026-06-29,Client Project,COMPLETE,JMG381,JMD93,3C894E32-6419-4DB4-BAB4-23C7B05CCBCB,BI and Reporting,Exit Support,1,given,2026-07-03,,1.0
678dda95510553bc2f1685afc26444c68c2d9e72206ad9c8f1f1d3015645f1b7,PSC_029,Copy of 2020 Performance Review Tool(1),2021-04-16,2022-09-08,Client Project,COMPLETE,JMD11,JMD11,88B6B8E6-EF36-4337-80D6-8986EB36FAC7,,,1,given,,,2.0
81f1df8c3bc288a49987959b8fc3a221d872294ec4a38fb69d8304984285c9d3,UPR_008,upReach - Website Maintenance,2023-06-26,2024-06-28,Client Project,COMPLETE,JMD41,JMD96,34DF2ADE-5CD1-46CD-8387-6B2C0F3FEBA5,,Core Reporting,1,given,,,1.0
5972046fbfa865dc858acf604296fac733f8775865de55627b07c5b2ebcb3b9f,PSC_004,Screening IT Strat Dev,2020-08-02,2021-01-22,Client Project,COMPLETE,JML-005,JML-005,88B6B8E6-EF36-4337-80D6-8986EB36FAC7,,,1,given,,,2.0
bef64a73ada45ac3939f46563027eca6bd943bba3cf17c15e0d0e5ee8400cdb3,LIT_004,DocsCorp + Litera Snowball Creation,2021-04-16,2021-05-31,Client Project,COMPLETE,JML-024,JMG56,473AE726-CA6B-4869-B88B-B131A95074F8,,,1,given,,,1.0
d50282634c1b4a69fabe48b2de2a2235d6c90ffe200137f3ed284c427058c838,PMR_009,Permira - Motus - LinkedIn Scraping,2023-09-27,2023-11-24,Client Project,COMPLETE,JMG161,JMD112,5DE4495A-84E3-4D46-83C4-6CA90A048F32,,,1,given,,,3.0
a486ab2bb8a77140770bd7ceb2a9a6decb1830f3f700d6c2582e26e82ad6ec8b,IMG_001,IG Website,2020-07-27,2020-08-31,Client Project,COMPLETE,JMD97,JMD97,C7BF9AF1-90A7-4606-A6D8-E63E4365D5B7,,,1,given,,,
78d5cc58086876b084ac13359ec090cbc873eb153d860c655c208779eab4d828,OAD_001,BC Partners - OneAdvanced - Data Transformation (Phase 1) (PG/JT/YS),2026-05-28,2026-08-07,Client Project,COMPLETE,JMG82,JMD263,1FE97166-C908-45BD-A859-811C2B1CA1AB,Consulting;Data Engineering;BI and Reporting,Data Advisory,1,given,2026-09-04,,1.0
0ba0c4dee921715da9cb839aeed00c2fa8a76866b73234f0c94a331bc4cd9c78,SVT_025,Searchlight - Survitec - DTaaS - For Defense - June - September,2025-07-01,2025-09-29,Client Project,COMPLETE,JMD3,JMD132,06667D0C-DFA2-4925-A6B2-CEE326A4E4D7,Data Engineering,Core Reporting,1,given,,,3.0
53c369406b9ddf1518a793dace4987ec3cbbffc0a0caa663bbd30a439bc9f8da,JMG_211,Data Governance - Spectrum,2024-07-31,2024-09-04,Internal Project,COMPLETE,JMD256,JMD84,45AC9AD7-51C9-4C2D-AB89-ADEA174B2771,,,1,given,,,
f8f9f71962e7f2813623eef536a08b1fe18ed3f44a51a737a91f127325fd80d3,MSG_005,Project Matrix support,2022-04-11,2022-10-28,Client Project,COMPLETE,JMG87,JMD94,2D143C29-D66C-4CD2-BB0D-1800CC18F116,,,1,given,,,1.0
760e3b4f7b8ef8837ef8af9701f6745e7cffe790ccaa709d97c1105eaffa33da,DLR_001,Deliveroo - Strategy Board Support (AN/TP),2023-04-18,2023-06-18,Client Project,COMPLETE,JMG161,JMG161,A5395623-48A1-406C-962B-ACB96CD1C7E7,,,1,given,,,1.0
d468f2e5d33ec26bb70db12f50a6abafc981b2f0f7ba78c9c966023296561a59,PEC_003,Platinum - Peli BioThermal - Run Team,2025-08-04,2025-12-28,Client Project,ACTIVE,JMG122,JMD383,2AD82EA3-8E7E-47BE-B693-EA64752F9440,Consulting;BI and Reporting,Exit Support,1,given,2026-10-02,,5.0
