wsr_key,wsr_id,project_id_masked,scope_status,schedule_status,quality_status,csat_status,team_status,week_start_date,week_end_date
895bd83d6ddbae6bf2be96bee8bd5056bb2b8007ceeaec0d220213628154f084,0512B500-A7CD-46C9-B320-E86735D78CB3,CLIENT_12_025,GREEN,GREEN,GREEN,AMBER,GREEN,2025-01-01,2025-01-07
52cb2aa5348ebaedcf8d900b31ddf669fad59b0432214e7eccfd4899d258320f,05174266-15C2-434E-AB60-50D0C88B7492,CLIENT_165_013,GREEN,GREEN,GREEN,GREEN,GREEN,2022-10-10,2022-10-16
078d607f01ef3e60c073dbb5db27f1b1971651433f42d24f6bf1062c66b2beaa,05A6A078-F721-4331-A479-F8F9F73C9D1B,CLIENT_332_001,GREEN,AMBER,GREEN,GREEN,GREEN,2026-01-26,2026-02-01
89819a1ec07b434669aab9afb3df84048d98a65ba716e0145db96a2110e79795,055DB338-A875-4832-B606-94C3C97E34F6,CLIENT_98_013,GREEN,GREEN,GREEN,AMBER,GREEN,2025-07-07,2025-07-13
5a22914308d15030e926b9835abd8946b7e48ce520043a9ed099ec38d59559f6,0574C9AB-258D-42C8-98F0-AA124F6D7C26,CLIENT_182_003,GREEN,GREEN,GREEN,GREEN,GREEN,2024-01-22,2024-01-28
9e04ee202abf643e8f8703f09bd97bdeb20539f5a0b360aa14a200cfe496ea60,05AD3DEB-1E2D-4F84-8035-32511ABF9DF6,CLIENT_243_005,GREEN,GREEN,GREEN,GREEN,GREEN,2025-01-20,2025-01-26
820f10534370756985814f9750069e60a1f766ef751f7085778ff7f4c8b6510c,05AEE41B-3970-4D2F-9745-DF7655B92385,CLIENT_311_002,AMBER,AMBER,AMBER,AMBER,GREEN,2025-10-13,2025-10-19
51f9d5d53d3ef0af5283af8263a16b777d28c7f507a8d8fc9bfac054995bcd35,05B59CDE-B438-450C-9B4A-4E2082ED675C,CLIENT_2_001,GREEN,GREEN,GREEN,GREEN,GREEN,2025-04-07,2025-04-13
38252223b8c897182a8e4c5deb7697b9277d9f0ff6ba6da08abe29426a7a3877,05E730B8-C8F2-4D01-B8C7-08FDBB8D32B1,CLIENT_13_010,GREEN,GREEN,GREEN,GREEN,GREEN,2023-12-01,2023-12-07
bd0618905840b2ff5ca3576b0391ac8fe68ad8f61163e17e5c14059d07131ed3,05FCDCDC-BD71-4DAC-81CB-FC5A720CEAB6,CLIENT_429_003,GREEN,AMBER,GREEN,GREEN,GREEN,2025-08-04,2025-08-10
65ace340d85af2ad67ad686b3d66571d9d2e02f9867a9385f258d4a3cd47e897,05FDCD6D-9806-4CD5-B085-94567DF4C7BD,CLIENT_245_002,AMBER,GREEN,GREEN,AMBER,GREEN,2025-07-14,2025-07-20
7256b22bfddb9e9f8c591f8f007709cb093544217088cfcc3c52dc9c73a123ce,06E5C1DC-9EC5-41A4-AA76-A457928207EF,CLIENT_201_006,GREEN,GREEN,GREEN,AMBER,GREEN,2025-06-23,2025-06-29
77c7c4e05f98c04e4cf8c6bb7ea877af8a01c4a8f3c031719a894c089cec1f76,0617590E-B5FE-43D4-B42E-B451FF517673,CLIENT_281_003,GREEN,GREEN,GREEN,AMBER,GREEN,2025-03-03,2025-03-09
2bf95ade745dbb616922cb654f2b9e290759c3f3757c85c0e4db1155f539bb51,0628B5AD-15AF-4C2A-96B8-04A1ACACB988,CLIENT_21_016,GREEN,GREEN,GREEN,GREEN,GREEN,2024-04-07,2024-04-13
611c680668ad4a6b5594fcc1792913e4f5872ad070ab43ef680176c87928e9d2,062B77CA-1FCB-4547-AA17-3A5396D42E5C,CLIENT_31_007,RED,AMBER,GREEN,GREEN,AMBER,2026-04-20,2026-04-26
6876538d222b92e5b00fc6d7c637e824e6621e5be5366a3b3a402dd6b66368bc,05D87035-CB78-49D5-BA5D-6B2EC28735B0,CLIENT_348_002,GREEN,GREEN,GREEN,GREEN,GREEN,2025-03-24,2025-03-30
0c8aab710d48e724dcc3187c422fbb41c4fc87e99fb9ac063b7e33e6a71f907f,06006B0C-D1A1-4CFC-AF51-A64AED90510A,CLIENT_10_006,GREEN,GREEN,GREEN,GREEN,GREEN,2024-11-11,2024-11-17
5353462d4bd45a3a2540a10941970c6a3fe2b71a7afdebc31c88a4ed34be16ae,06014D97-CF22-46C2-B8B0-048C7816C9F9,CLIENT_76_004,AMBER,GREEN,GREEN,GREEN,GREEN,2025-06-03,2025-06-09
4a97f2394c6c38743977b621126562c5cf6051ca789309d8160391533a2d3f12,05D6C281-136E-4008-8FC4-B5C7D6EF6422,CLIENT_113_002,GREEN,GREEN,GREEN,GREEN,GREEN,2024-10-28,2024-11-03
e6342d308b4f6e1d70a291554f3839e5e8647df5f89ab9ffed3440c7a5b46b70,05EE1698-6502-4BF8-996E-0A6BF4013B6D,CLIENT_146_004,AMBER,AMBER,AMBER,AMBER,GREEN,2025-08-25,2025-08-31
6f554ab88b7a5261eccfad91ddc89f04020ee9048c0c5f5e1921de8722b18ed8,06094230-97AE-4A2F-8BAD-2CBBAB3BA44E,CLIENT_35_001,GREEN,GREEN,GREEN,GREEN,GREEN,2025-10-06,2025-10-12
3f33ca1a78a15fc92f3cedd3dad57543511ea12f42f662df366a839d09ddd8a6,061E5ADE-CB24-4198-AC38-7F8A6CD657DD,CLIENT_180_002,GREEN,GREEN,GREEN,GREEN,GREEN,2023-09-24,2023-09-30
d339f75bab6746cb9928bec1af9b15bbe424d660b0bd9ae8678eba2c3cad0598,06336DA1-2B8F-4935-A1B1-776864D6B7E1,CLIENT_100_002,GREEN,GREEN,GREEN,AMBER,GREEN,2025-06-30,2025-07-06
90c147b9feef3bab4dca156dfc04d7246cae5b8c885619fbae721ecf412e3f23,064AE20F-552F-4E14-BD84-AE553FDDD7D7,CLIENT_19_005,GREEN,GREEN,GREEN,GREEN,GREEN,2025-07-21,2025-07-27
3041e5c8cf10c6ab2dc401db5541b2b4f0b041ecc5ebb0f28272dc69614c0056,066C1B50-AF98-43CC-A0A0-EC4FD71B3A5A,CLIENT_268_003,GREEN,GREEN,GREEN,AMBER,GREEN,2024-06-02,2024-06-08
2c417660281e125c05df8b556e8521aa5e195d7bd9260242686f896e46ccec14,06765DF2-BD9E-45BC-8FFE-3D172A844CB2,CLIENT_20_030,GREEN,GREEN,GREEN,GREEN,GREEN,2023-08-14,2023-08-20
7afd184d97fe496ebeb36ba82da84883e13baae62099d1e7033a7f53866d8d40,0697B5F8-2119-4493-BAE1-83CB64D217C6,CLIENT_25_008,GREEN,GREEN,GREEN,GREEN,GREEN,2022-11-01,2022-11-07
4e79fd8e4b0127a187d012b4197a65c017fb489cb26046dfd00a37248b9fb031,06A5373E-CFE0-4CEB-A8E3-F60128AB8F5F,CLIENT_24_002,GREEN,GREEN,GREEN,GREEN,AMBER,2026-01-19,2026-01-25
61a8bda6a0e88e10668c56b6df07f0dcb1a987a3d8735b23c01f52a668ce33ad,06ADEB9E-7B85-4801-B333-F5FB8D542D01,CLIENT_72_016,GREEN,GREEN,GREEN,GREEN,GREEN,2026-02-09,2026-02-15
8bd0f0a76c4a1910eeea70d259d865386d3759dc42d5e28660c163474de0b909,06C3AAF9-15E8-4CC8-AA05-EBED0D6529FA,CLIENT_187_007,AMBER,RED,AMBER,AMBER,GREEN,2026-01-05,2026-01-11
57bb832b0397db1cd41a9c48a6c2ee105a53c38b0b8960836fe14663dbbe2a27,06D5AA48-3AFF-4B98-9B4D-FFF0710A2D84,CLIENT_417_003,AMBER,AMBER,AMBER,AMBER,AMBER,2025-06-02,2025-06-08
93b0d35bd446d92d2a1a23f92a3939183e5a7e5cdd264a0528c42bf9a732320b,06D5AD39-C0E3-4908-97A3-8E479E064022,CLIENT_21_016,GREEN,AMBER,AMBER,AMBER,GREEN,2024-04-14,2024-04-20
64b237f3bef1339a7a84f4eb6af9fdff995c98a46eeeeb8ba244659471cb052e,06DEA29A-4EEC-4D89-82F0-8D788AAB5DEA,CLIENT_183_004,GREEN,GREEN,GREEN,GREEN,GREEN,2026-04-13,2026-04-19
30289eaeeb4097856e820c9ae2465b351268f6f709f1079065a1d997890906e8,06E1A1A4-42B1-417A-A85F-75B3ADCF285D,CLIENT_327_004,GREEN,AMBER,GREEN,GREEN,AMBER,2024-03-18,2024-03-24
df61df482f620fed4c227d72d0738342c24c4fe61934e97f3d9a4018dcb748ea,06EA834E-8AE2-4CA5-A5D5-6A302311199D,CLIENT_239_004,GREEN,GREEN,GREEN,GREEN,GREEN,2025-10-20,2025-10-26
f16d7e8b2315604a2eb87fda2099d675adafefaf6de7cd1ab84856779c5f69c3,07074A2F-442D-49F5-A282-ADEC7E687BC1,CLIENT_15_002,GREEN,GREEN,AMBER,GREEN,GREEN,2024-09-12,2024-09-18
5c455c690c50ad703fcac129048d216e885849d5348621c3cbe3240637ec8c4e,06FB04D4-987C-4EDD-863A-CBB5CC8997EB,CLIENT_20_030,GREEN,GREEN,GREEN,GREEN,GREEN,2023-08-21,2023-08-27
fc55c4dd2fa3e67da98a40d322934d35e7a07e8c8a607a690901561f1ad096c7,06F65357-C8B5-4C27-8AC9-9B1C9C1C0C44,CLIENT_239_002,GREEN,GREEN,AMBER,GREEN,GREEN,2025-05-12,2025-05-18
57a3a9d51150efdf5e19af54bfece16f81bc4fe61f542e9a0d61b6747eb5f2b4,06FBC7BB-06AC-4BB2-813F-8D19C21D31D7,CLIENT_327_008,AMBER,GREEN,GREEN,AMBER,GREEN,2024-10-28,2024-11-03
cb114a65a8ff79790768df641ed052fb5de20f8794c8911576ac880b19d40c05,070B9BBE-7563-4932-A988-CD45E44E811B,CLIENT_80_004,GREEN,GREEN,GREEN,AMBER,GREEN,2024-03-17,2024-03-23
54479d3e6a0fcad4e3249255ac0e43afbc26310ad6a201296b7917e5c393d9c6,0712D110-79E6-42F9-9954-839F08DFB0F1,CLIENT_86_017,GREEN,GREEN,GREEN,GREEN,GREEN,2024-01-14,2024-01-20
65acaa2da7f0e913dd2908055f3e792dd1360059fbd1af9253dec1975704aa47,071CC99A-9C2E-4B2D-8A1B-71673B7130E4,CLIENT_57_007,GREEN,GREEN,GREEN,GREEN,GREEN,2023-11-23,2023-11-29
8a8227a59c6ebdb67186f18f47c6e4acda0c3b821494a753ea6d998cc38e5a4a,073A0110-D948-4F5D-9B86-D45544FB073C,CLIENT_268_005,GREEN,GREEN,GREEN,GREEN,GREEN,2025-12-15,2025-12-21
0f555d97e0b4db4ab60021785b05717e4c053626fa69bf7efe6cc03aed8df073,07543942-37E7-4CE1-9D48-FC29B9EFF711,CLIENT_279_004,AMBER,AMBER,GREEN,GREEN,GREEN,2026-02-23,2026-03-01
738d8984465d09c7d95b1816c0cd7424aebc9be4c8a753a478c8b89be47d1cae,075325EA-3531-41BD-9F17-2E8E0664867A,CLIENT_2_001,GREEN,GREEN,GREEN,GREEN,GREEN,2025-04-14,2025-04-20
c6edbe10c13eb02ff84c4e5c3845c7551a92f61ada8078cc4b3d7d9dae2e6d70,0776C967-3834-4437-8734-BDCA69146B4A,CLIENT_395_001,GREEN,GREEN,GREEN,GREEN,GREEN,2026-02-09,2026-02-15
a41a59e49bc831a408196b698e078c3bfecc1d2808d2da139e20d766feb580a0,076CC264-A461-4885-9926-798E85E18FC7,CLIENT_23_007,GREEN,GREEN,GREEN,AMBER,GREEN,2024-09-12,2024-09-18
f3b463ad526ec0310864423f45d97a5a2d105123731c6a8ea9f3a87159d20f78,0791B5BE-4973-453A-9A61-E20ECA195E31,CLIENT_20_030,GREEN,GREEN,GREEN,AMBER,GREEN,2023-08-28,2023-09-03
c5da26d8785edb17a41d44c27908fcca781a35abf635b96c3a0d85fb2c514836,004F0600-4623-4E4E-88D8-D34121731AB4,CLIENT_20_030,GREEN,GREEN,GREEN,AMBER,GREEN,2023-09-04,2023-09-10
196a810323984f1d701a72daff4b018b618ee8e94075f58a035c86ec9fdc5fdc,077F4A6A-1907-418C-85F7-4887F0FF4223,CLIENT_412_001,GREEN,AMBER,GREEN,GREEN,GREEN,2026-04-06,2026-04-12
337f6781cf83fe316d6b77f7b6c8f45d633050b2599af7c689eb3f2003fa5d62,07D67EEA-C5E4-4FDD-9E1B-B9A15172D2D8,CLIENT_182_003,GREEN,GREEN,GREEN,GREEN,GREEN,2024-01-29,2024-02-04
5530c20460251d0c9f600dde2d7b5eb7e66f7214add601a2743f5f158337af42,07ED9BD9-F639-4E44-9630-5D8B4A82F6A2,CLIENT_31_006,GREEN,GREEN,GREEN,GREEN,GREEN,2026-04-20,2026-04-26
e49edd258afcb88722ca0c9b4881104e10d363d5e606ae0258bd67342dcdc96c,07F94AFA-7148-4B24-8827-0CCCB7DD0809,CLIENT_80_007,GREEN,GREEN,GREEN,AMBER,GREEN,2024-08-19,2024-08-25
1241a930a439cb2096d876e0501831d998ca7235f00fc88b28956b0bf81f541b,0813080B-FB0B-4AAE-9D4C-F5C02CB6A073,CLIENT_115_002,RED,GREEN,GREEN,GREEN,GREEN,2026-03-30,2026-04-05
f9c57901e3bf07252ccaf74d310fbe1d213cab4709f7fbf49bad85179f3d9360,082BF78D-18D0-4EAF-AF15-0C60523B1CA1,CLIENT_35_004,GREEN,GREEN,GREEN,GREEN,GREEN,2026-03-23,2026-03-29
228df0f7a69f7150ca5f09930b5a4f22c4ab76d5f73e3603cf1c20d11502c122,07DD6391-DAAC-4FEA-93CE-CA2A47912AA7,CLIENT_348_004,GREEN,GREEN,GREEN,RED,GREEN,2025-11-17,2025-11-23
8ac43712f01fafe96182ba986b7a3129d1d6f49359e1fab16c1a00a6c862a22e,07FB86A2-DFAF-4BDC-B437-A1CCBF3F6132,CLIENT_281_003,AMBER,RED,AMBER,AMBER,AMBER,2025-03-10,2025-03-16
376696303af923dcb20644caca259cc1076c1a9b8328c19e1e84ae1c1aaaf41e,080E5949-6D2C-4B3D-8CDF-2D2AF237598D,CLIENT_288_001,GREEN,AMBER,AMBER,GREEN,GREEN,2024-11-19,2024-11-25
cc7bf7047343325e4468db168d2542b8f8793b5f3925d8c7ab7daa332d37fd26,0840F831-8A5C-4690-8DCD-7A4511E13CE6,CLIENT_44_001,GREEN,AMBER,GREEN,GREEN,GREEN,2026-01-05,2026-01-11
f75c5f793dfd21611bff4e91c38a7d33b54c7ae5d32abafc8ca7b072f6aefb6e,084B8EE1-3C8A-4E7A-9802-0811E5DB24EA,CLIENT_318_003,GREEN,GREEN,GREEN,GREEN,GREEN,2026-04-06,2026-04-12
3b65d7e8f4a067fe542d41547894e368356424d1cd97dbeebddec5eb58a9b926,08520EA4-C75E-4C07-B469-6894E60D6BB8,CLIENT_240_002,GREEN,GREEN,AMBER,GREEN,GREEN,2025-07-14,2025-07-20
f0d7fe85e5c83729b4cd7100b2ac39149b4f741eaf5b18d7f6c8da963730a426,0814B276-9BEB-4423-95D3-46E371999B9D,CLIENT_20_031,GREEN,GREEN,GREEN,AMBER,GREEN,2023-08-13,2023-08-19
d792aeb1ee630326e17e24c4c37a86979de8e5188331523b1cb0c86dbd2b7d7e,0823C70C-09B4-477B-9551-AD7CBF36BAE4,CLIENT_16_002,GREEN,GREEN,GREEN,GREEN,GREEN,2025-09-15,2025-09-21
07cc93d1f6c93ecef34ce68a7cea6db9df266470748ed47950720ee12f2ec3d7,088CCF1A-87BA-48CE-B2FA-31D13DD06E26,CLIENT_205_007,GREEN,GREEN,GREEN,GREEN,GREEN,2026-04-13,2026-04-19
3075f28cfe4f99bfe67e2579cd06ce462c819fadbe3759f62d90fadecfb659c5,089D701D-A3EA-430D-B4AC-3CC32BD8516D,CLIENT_18_026,GREEN,GREEN,GREEN,AMBER,GREEN,2025-01-01,2025-01-07
3b7901281832ed320cd54a002edb8371badaabb3b6037db91fe8dfb24ac32fcd,08398D5E-CAE6-425B-8CF5-617E57564455,CLIENT_143_002,GREEN,AMBER,GREEN,GREEN,GREEN,2024-07-08,2024-07-14
55ad982bf30d5ea0356ccc552ed5cf31d8ed7376ec3bfeb2abe984f85f48fde6,0865F154-1C4D-434F-A392-79F33FADB4E5,CLIENT_201_005,GREEN,GREEN,GREEN,GREEN,GREEN,2025-01-22,2025-01-28
29e6de7be98e5d486cb9d995e80cd824cef2c5e6ef45f70159bce93f804029c7,08687A1F-4284-461E-BBC3-D76F484A0243,CLIENT_116_001,GREEN,GREEN,GREEN,GREEN,GREEN,2026-04-27,2026-05-03
bec656111326bb42e22e6d9243e88d2eb8fe6481f57225f42b1b11e58bb95ab2,08E512AA-3740-4838-AEE7-4461499B7EB8,CLIENT_169_004,GREEN,GREEN,GREEN,AMBER,AMBER,2025-09-06,2025-09-12
d699306b10fc54ee4bce7b14c140629a39a3e459409db22e191dc26a7a8c595b,086936A4-CA42-407D-AB7A-CE0D4C3FD53E,CLIENT_168_005,GREEN,GREEN,GREEN,GREEN,GREEN,2025-08-25,2025-08-31
4a8cd9463cfa779f13d43654b6ce3f04cd6461c3ba9ea6e8aa9249d6be648fb4,087B1C37-19A8-45C6-9E2C-DB1F3915E512,CLIENT_146_003,AMBER,GREEN,AMBER,AMBER,AMBER,2025-06-02,2025-06-08
115330d2645877f4e8105ed5b91015f917ec23a6f276e05cccc6cb6be853351e,089D242A-02A9-49EC-9ADA-7B355C0B1C1A,CLIENT_155_005,GREEN,GREEN,GREEN,GREEN,GREEN,2026-01-05,2026-01-11
fe4b890b76338c63a402fcc95571c8574a610e9f6eb7f29ba185a5f41ac5b26a,08B61F61-F871-4E4F-87B3-1DDAA8DEF846,CLIENT_390_001,AMBER,GREEN,GREEN,GREEN,GREEN,2025-01-30,2025-02-05
6ce3d76bc207ef69568ea8c9ddced2245cbd8f1a53cd89ff48ec293fa2350dc4,08AC9676-6318-4CD5-A4CC-008942EA5915,CLIENT_32_001,AMBER,AMBER,GREEN,AMBER,GREEN,2025-08-25,2025-08-31
6cf16a3c28f645cc9817ad574024c9309054e41a38e0805f8ff351e2b25f09dc,09578B19-7CBC-48FC-87B3-F178E5C3A683,CLIENT_241_007,GREEN,GREEN,GREEN,AMBER,GREEN,2026-03-30,2026-04-05
edf4947616ff7b41e4ad9cf3e036ed6346eeb5b16a5eb6d384e4c77d4721c887,08EACF60-9568-47E9-940A-D798D2F2431C,CLIENT_23_011,GREEN,GREEN,GREEN,GREEN,GREEN,2024-12-22,2024-12-28
fa822f78b549032d5b7f9b28e9c6207bdf57c213bbdd9d1b7ddc0fd1b304e8be,08F6F4E7-7947-4E55-8AC9-2829EA988C5E,CLIENT_201_005,GREEN,GREEN,GREEN,GREEN,GREEN,2025-01-29,2025-02-04
d5531c9c76ff8e7ecd557391d0c807d9c791dca1ecb88a006dd09fdae848177b,09688840-CCFB-4F62-9613-3461392FE7AE,CLIENT_229_002,GREEN,GREEN,GREEN,AMBER,GREEN,2023-02-08,2023-02-14
1ded2faa37a2b81f0ffe1f3eda28dbde818327836fb53420ba3e2e86dd14630d,08F6321E-D7E4-48D8-BC5E-9912AD793BC6,CLIENT_286_001,GREEN,GREEN,GREEN,GREEN,GREEN,2025-12-15,2025-12-21
c09b45063e48c309bded24fb04e6c7a85e4c6a06084cbf47ac2aed314754055f,08F78F7E-01C6-4678-B3DE-C9969EFCBFAE,CLIENT_80_004,GREEN,GREEN,GREEN,AMBER,GREEN,2024-03-24,2024-03-30
79f0e678b2a129b7d5c83dd98b5f4cfaff47046c3b47903be50b02593be9bcb4,090B4239-9644-4DF8-A8E8-212384424EBF,CLIENT_132_002,GREEN,GREEN,GREEN,GREEN,GREEN,2025-12-15,2025-12-21
6cccb5a78d584af06fc341abc3d80b27fb8a7ec181a2384b2306bba3176698fc,09388A44-0751-4792-A388-0CE8E463D8AB,CLIENT_8_007,GREEN,AMBER,RED,AMBER,GREEN,2023-10-22,2023-10-28
75288b74135efad3923666a32a3e5b21df252137c76b5bdacc2a9a9de1155134,0A2AD629-7CFF-4CD5-AADB-499F9F19DE98,CLIENT_268_003,GREEN,GREEN,GREEN,GREEN,GREEN,2024-06-09,2024-06-15
472b3ae01e5347ef3539ae4c93be46fde7b1b02310a3217cd1af20d82fc408d0,0A34CD4E-4A5E-4C54-87B0-CC4DC79128E2,CLIENT_52_005,GREEN,AMBER,GREEN,GREEN,GREEN,2026-05-18,2026-05-24
080a59ea9ab200999772a6133ee6b8c8e660124e4832320d147dbb1b566378f3,0A489798-5AD2-4838-85FC-EE8C38825EFA,CLIENT_8_007,GREEN,AMBER,AMBER,AMBER,GREEN,2023-10-29,2023-11-04
02b2b9ef3f4fcb98addea7dfe22be564aa30dc28a0fb17e6956dcc475f480c1d,0A68A0CE-282A-4E72-BB8B-56910D051AB9,CLIENT_138_001,GREEN,GREEN,AMBER,GREEN,GREEN,2026-01-19,2026-01-25
e2ff7e40d4b5624a8da8b2c6305b76a969590d454fd59c5ebf999ff359a96c5e,0A9D1D01-D242-436E-92A5-8BAE730DC24A,CLIENT_143_002,AMBER,AMBER,GREEN,AMBER,GREEN,2024-07-15,2024-07-21
c113b38acc5a63c15cd41fc43e62a1868b1b59678c16091fb59ae6941c3442f1,09AADC1F-83EC-44AF-87CC-0A9B2419B240,CLIENT_2_004,GREEN,GREEN,GREEN,GREEN,GREEN,2026-01-05,2026-01-11
c16f0f04e817b1ab85d29bbf2bda0d822d3d1675110cdecb43c552c347231430,09F5994D-2636-441E-AFBB-37643F7273B1,CLIENT_331_001,AMBER,AMBER,GREEN,GREEN,GREEN,2025-07-21,2025-07-27
055e08c48a325115e2027a2314cac2340bbda9b2f9946b85322902d7970afc1d,09F62CA1-8FC5-4EB1-96EE-DE20775F0E58,CLIENT_180_002,AMBER,GREEN,AMBER,AMBER,AMBER,2023-10-01,2023-10-07
87c7cdcbcaf605794850f6bf9577a6a8166831bcb74df5a2e0d9e1c675ed51e7,0A18F2F0-C1AA-48DF-9786-5CBA7A8C5D16,CLIENT_23_003,AMBER,AMBER,AMBER,GREEN,GREEN,2024-06-17,2024-06-23
1f13d053acf317c365e4e67c5fd53fb7386e50015896ad6697f3d83d7836d364,0B1D2F83-5A3D-41C5-8649-8BDB8292230F,CLIENT_71_001,AMBER,AMBER,AMBER,AMBER,GREEN,2025-06-16,2025-06-22
bdb5c4daab6ecee6e007c579e4b2dd025f61e106a4f1f74cbcb1682f5729aab3,0A4B523F-EDFC-46C4-B38E-E0F8820331DD,CLIENT_80_004,GREEN,GREEN,AMBER,AMBER,GREEN,2024-03-31,2024-04-06
fbedffbbc9e5a0bc3fe2bb470f857ac43626d36d420d967f3918e9f2ea8e1b26,0A5F1C9C-E906-422D-BBEC-82C93D95220B,CLIENT_155_005,GREEN,GREEN,GREEN,GREEN,GREEN,2026-01-12,2026-01-18
58242bff16163d926383237ba5c6786cfe701c58e306aff806dde6b93c058c58,0A851CDD-8148-4289-9F4E-E3DD43F872F4,CLIENT_363_002,AMBER,RED,AMBER,AMBER,GREEN,2024-08-29,2024-09-04
8df973ba40ce8ad303fdac3c35861dc25d86cc7e6422d56d04a80d1944bbef83,0B7A4C0B-F5E6-416C-8A5B-8DC5CD9C4F50,CLIENT_48_004,GREEN,GREEN,GREEN,GREEN,GREEN,2023-10-11,2023-10-17
93cdda0b5d5fa645a5e625a9ca23a8b8d4ea1f199c0b9f63fd513e8931cac554,0A847C99-D836-44A4-97C4-DB6C54D48332,CLIENT_10_006,GREEN,GREEN,GREEN,GREEN,GREEN,2024-11-18,2024-11-24
0175b41d3f6f7aea42fc8bc9dd83153ae56d57398d5edc1c158ce3920861440e,0A8B06EE-971F-46D7-AEB8-C8E787E0C507,CLIENT_10_013,GREEN,GREEN,GREEN,GREEN,GREEN,2026-02-16,2026-02-22
235c9d26e2d536b58c657bbf1cdd6306fe6ac90e503f7c18129ac68849488553,0A8C34C0-F43E-4E1D-AC0A-DF33921C8D23,CLIENT_87_005,GREEN,GREEN,GREEN,GREEN,GREEN,2025-11-17,2025-11-23
18fe0c3bd1118b470259acd76e44cdd0d22ad713d7a138d44ff6a5fb50ab2b76,0BADBD88-E8D4-459B-A381-66C26E92A547,CLIENT_87_005,GREEN,GREEN,GREEN,GREEN,GREEN,2025-11-24,2025-11-30
32b28c8bf52f84c802554110a32ff06eb2af39c793029124b71e07ef70abcae8,0ABBFC92-FAF9-41FB-A703-F77429D046CE,CLIENT_87_006,GREEN,GREEN,GREEN,GREEN,GREEN,2026-02-09,2026-02-15
93ce38080cb4ca1a37a1bd9de9e589c361c2573d4d327226c6316566ff5ca4d0,0AD0932C-0DCD-4A5D-BB42-C183BFD05A87,CLIENT_69_004,GREEN,GREEN,AMBER,AMBER,AMBER,2023-12-11,2023-12-17
16cc8b054535ae15a3f55a776395eac30f0c18c0121eabfd8791ac2525cfcea2,0AD940C0-2E65-4C74-B498-CB88DB5206CB,CLIENT_243_009,GREEN,GREEN,GREEN,GREEN,GREEN,2025-09-08,2025-09-14
fff013fc1ebdb7b6fa317c89fc924759f091357c5e5135e02ede27868487a4e2,0B05C0A3-A8CE-43BF-8A0D-0FDAB506738E,CLIENT_208_002,GREEN,GREEN,AMBER,AMBER,GREEN,2023-11-27,2023-12-03
46bf109c1430678b84f0de4b28e18db394d6822a80037474dce701494eb466d8,0AEE1D42-DB8E-4AD2-AC2A-3CBD9E015067,CLIENT_40_006,GREEN,AMBER,GREEN,AMBER,GREEN,2025-12-01,2025-12-07
eb50a42f4a2b96ebbf2412e5c7a199b606185077acadc44757b670a67872c4f1,0B0219E6-657B-4CA8-AD06-5F2A77C4A4A0,CLIENT_241_007,AMBER,GREEN,AMBER,AMBER,GREEN,2026-04-06,2026-04-12
a81170672d6325930d7c567ecf583c734f727c5b24d1ff569db9e46c89c64fc1,0B1A17D3-1E1F-44B2-98E8-58B2F92CF5F9,CLIENT_8_007,GREEN,AMBER,AMBER,AMBER,GREEN,2023-11-05,2023-11-11
a607542f74c3d530f078525f0c3a6bd3a0e6970ba80b7e7f0d945785a9290c8e,0B382797-3979-4D33-8711-12C5DA45E789,CLIENT_106_003,GREEN,GREEN,GREEN,GREEN,GREEN,2024-01-02,2024-01-08
742f1edc7619f542e1084774202237e07e24b21277184fe4026c1ba620569852,0C2AC2DA-0AF1-48C0-B4E1-ADC2BE0A81C3,CLIENT_276_003,GREEN,GREEN,GREEN,GREEN,GREEN,2021-04-01,2021-04-07
a1572409184e912acb3f6a727159d38bdfb8bc88e507c7a3b5e190d77151c79a,0B6F9E36-713D-4249-85F3-114B4D7380F0,CLIENT_98_009,GREEN,GREEN,AMBER,GREEN,GREEN,2023-11-20,2023-11-26
576f69cecaff38cfadfce65f32f2c4b445bd4b3d193cbf9f1ac34334e5555cb8,0B6F837C-A719-428A-A42E-695515C74378,CLIENT_2_001,GREEN,GREEN,GREEN,GREEN,GREEN,2025-04-21,2025-04-27
6b9b515c6f45bdf0a053d0621aca7508a9c5b8d0899503bd52a9591081501a71,0C6B6E9F-44E0-4544-913E-30762D08E354,CLIENT_20_030,GREEN,GREEN,GREEN,GREEN,GREEN,2023-09-11,2023-09-17
5bc81383c66338ecc80604c7508f3e34969cff39f03f93b89364035790d9c7ce,0C7081B7-6A49-429F-AB47-DCFD31403365,CLIENT_31_003,GREEN,GREEN,GREEN,GREEN,GREEN,2026-01-05,2026-01-11
9405eb0e8691e5eaaeb5929404ddfc0ae97f6fd3e33508f29a89764c6a46636f,0C760737-783F-411C-9713-A85E534F8B24,CLIENT_84_002,RED,RED,AMBER,AMBER,AMBER,2025-09-15,2025-09-21
65a0004cfd32061ce581ed0f0d22192de7acb7784087a5f8a91de53035a1ca48,0B7F9E39-F3EF-426F-B39C-2D4BB31E3D5A,CLIENT_132_002,GREEN,GREEN,GREEN,GREEN,GREEN,2025-12-22,2025-12-28
e3cf74513df348233cfcc063d3784dec37a2c0dcf4e1b1408d936c7a02b005b0,0BE9467E-F139-4F67-955E-08C2EA62B995,CLIENT_311_002,AMBER,AMBER,GREEN,AMBER,GREEN,2025-10-20,2025-10-26
